animals	animal species,megaherbivores,wide ranging benthivores,large bodied taxa,phocids,vertebrate animal,mega herbivores,amniotes,small wildlife,non mammals
traditional on beltane	traditional dmard,traditional saudi item,traditional handcrafted element,traditional combination,traditional style
sweet or sour	concentrated sweet,sweet and savoury delicacy,sweet delicacy,sweet stuff,homemade sweet,today sweet,great flavor,scrumptious flavor
red yellow or green in color	fruity red,dark green,green,hearty green,orange,dark green or purple variety
photogenic	vivid and bold blind,special,color cosmetic,palatable specie,color change gem,gorgeous female,exceptional exfoliation facial,girly color,casual l a icon,colorful image
thin and difficult to breathe	solid combustible,permanent soft tissue filler,organic peracid,indigestible part,flammable solid,suspended solid
salt mixed with ferruginous red earth	water dispersible salt,natural salt,hygroscopic ground salt,high quality sea salt,suitable salt,high salt ingredient,physiologically acceptable salt,stannous salt,water soluble inert salt,water soluble salt
older than britney spears	pop icon,pop artist,crappy pop artist,successful recording artist
very narrow	narrow object,narrow place,narrow item,large length,narrow aspect,narrow material,mm width,narrow space,vertical,straight
well designed	built in sort,built in high quality material,all new design,incorporating stylish design element
very strict about security	providing security service,non u s government,under banked state
full of people	large urban area,large urban center,densely populated area,large urban state,densely populated urban area,large metro area,vibrant culture center
next to field	large landscaped area,off street car park,impressive square
good for quickly travelling long distances	personal mean of transportation,mode of special transportation,mode of transportation,perfect transportation option,mode of transport,mean of transportation
very important in hot weather	winter warmer essential,temporary heating,cooling essential oil,energy saving feature,heating condition,cooling food,local heat source
very important in warm climates	winter warmer essential,cooling essential oil,cooling food,temporary heating,hot condition,supplying artificial heat source,dry heat,heating condition,low temperature
more important than strength	valuable human strength,strength characteristic,strength
very tired	ready to eat perishable food,experienced unusual heartbeat,ready to eat food,eating healthier food,obese mean more illness,eating high fiber food,consuming too many starchy food,wearing bigger shoe,eating probiotic food,eating healthy low fat food
nighttime	night,evening,peak time,holiday time,busy time,non peak period,normal daytime activity,unsociable hour,holiday period,irregular hour
good to have rest	free period refreshment,free refreshment,light refreshment,simple refreshment,relaxing favorite,regular relaxing bedtime routine,relaxing bedtime routine,drinking herbal tea,full vacation holiday,restful activity
full of weird meat	ready to serve food,ready to eat meat,exciting australian meat,grilled meat dish,rich flavoursome meat,limited service eating place,food network favorite,grilled favorite,meat option
free in every town every week	nice freebie,freebie,free stuff,free service,uv free option,convenience optional extra,free food,free birthday stuff,free download
subject to lightening	low light environment,medium light condition,light illuminating landmark,low ambient light condition,overly bright area,bright surface,anti reflective mean
belong to us	client s property,loved,belonging,small belonging,animal s natural home,file s property,personal belonging,women s right,immovable property,basic right
cute except snakes	cute animal,lifelike animal,smallest mammal,small furry,non mammalian animal,non mammal,intelligent mammal
clouded by desire	includelearningtoexpresssocially unaccepted emotion,positive emotional state,low arousal state
difficult to live with	poor mental health,social ill,severe mental health issue,unmanaged health issue,stressful culture condition,chronic imbalance
addictive for people	addictive activity,addictive goods,addictive substance,addictive chemical
different from role plays	good drama,modern drama,play function
more strenuous than others	non strenuous activity,strenuous activity,long term strenuous activity,strenuous physical activity
abbreviated to ass	snri,ap,igr,exemplary sga,abbreviated word,hdaci
past or present	present,future,indefinite lived intangible,memorable concept,tense,life context
very common in computer industry	purpose computer,computer tool,computer part
good for playing music	small musical instrument,elaborate and distinctive musical instrument,music instrument,musical instrument,electronic musical instrument,sustained tone instrument
